author,updated_at,like_count,text,video_id,public,humanization,performance,autonomy,positive,neutral,negative,underestimation
@gregr9292,2023-05-23T12:31:54Z,6,They must be capable of more than what's being shown here....where's their vicious side? Hmmm....will I someday be attacked by an appliance?....in my house?ðŸ˜ŠðŸ˜Š,fn3KWM1kuAw,True,0,1,0,0,0,1,0
@sixtynine999,2023-05-23T11:46:08Z,2,Dancing on a carpet of human skulls,fn3KWM1kuAw,True,0,0,1,0,0,1,0
@scottballard9149,2023-05-22T23:31:15Z,8,"Dancing robots, AI, real lightsabers - we are well on our way to star wars being reality.",fn3KWM1kuAw,True,0,1,1,0,0,1,0
@bargolyr8660,2023-05-22T22:09:09Z,1,"with each viewing, what amazes me the most is not the robotics, it's the human spirit, the way the human spirit gives life to forms that move ... the spirit human gives life to these heaps of scrap ...",fn3KWM1kuAw,True,1,0,0,0,0,1,0
@jamesurban4048,2023-05-22T18:31:18Z,2,ATLAS KNOWS TAI CHI? I've seen this video so many times and never caught that slow high kick.,fn3KWM1kuAw,True,1,0,0,0,1,0,0
@1941392,2023-05-22T16:55:39Z,2,"The Robots want to knowâ€¦â€¦
Did you pay your taxes?
Did you park in the wrong spot?
Did you question the fraudulent election?
â€¦â€¦youâ€™ll have to come with us",fn3KWM1kuAw,True,1,0,1,0,0,1,0
@noreenebostick9593,2023-05-22T04:15:57Z,0,"I typed dancing AIâ€™s on YouTube and this video came up. I thought about having AIâ€™s in my original, copyrighted music videos. It would amazing having AIâ€™s do what I sing in my song titled Get On Up. Thanks for sharing this on YouTube. Thanks for reading my comments. Be on the lookout for AIâ€™s dancing to my songs. I am 66 years and six days of age. Spread the news. Smiles",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@hardikdoshi6061,2023-05-20T17:17:14Z,7,I am a human & I can't dance this good !,fn3KWM1kuAw,True,1,0,0,0,1,0,0
@sofyo2bib,2023-05-20T09:46:51Z,1,0:48,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@adambradley4945,2023-05-20T00:05:38Z,3,"Is this real?
Has anyone seen these bots do this with their own eyes?
Im not saying it isnt possible or that this is a rouse but a mate of mine has questioned it.
Thought id ask the cyberverse.",fn3KWM1kuAw,True,0,0,0,0,0,0,1
@dianehopps8770,2023-05-19T21:27:37Z,4,Magnificent!â¤,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@astridfranke6733,2023-05-19T13:06:05Z,3,ðŸŽ¶Yes I loving you!ðŸŽ¶,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@besiktasli9222,2023-05-19T06:58:27Z,0,"Did you hear about the ' fellowmen, in the Quran. Never is het astray nor does he speaks",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@126cardinal,2023-05-18T20:16:08Z,2,cgi,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@rafaelmorodevens4564,2023-05-18T19:30:23Z,1,Lady Gaga could be the first singer with robots dancing in a music video. And the robots using some weird outfits. Would be awesome!,fn3KWM1kuAw,True,0,1,1,1,0,0,0
@fridonsfavoritepianopieces5761,2023-05-18T11:47:35Z,1,It is so funny that so many people take this quality Computer Generated Imagery for a real thing :DDDD,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@yaosio,2023-05-18T05:26:28Z,1,What 2 years ago!?,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@nara1805,2023-05-18T03:41:45Z,1,"Angustiante, detestÃ¡vel.",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@daxmax1681,2023-05-17T22:45:11Z,0,"Propaganda video for AI! Machines understand art,  dancing and LOVE! BS! ðŸ¤–ðŸ’©",fn3KWM1kuAw,True,1,1,1,0,0,1,0
@brianluong7717,2023-05-16T21:42:49Z,11,Imagine this robot intergrate with AI likes chat gpt.,fn3KWM1kuAw,True,0,1,0,0,1,0,0
@Jakedasnake486,2023-05-16T11:17:03Z,5,We do love you robot dog,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@williamburroughs9686,2023-05-16T10:56:00Z,5,"At first it looked cute. But then I saw all of the more advanced moves. Such as the K-9 unit and it's neck and the humanoid one standing with one leg up in the air like a dance might. 
Just tell me that you are not going the way of, I robot. Haha.",fn3KWM1kuAw,True,1,0,0,0,0,1,0
@Abc-de5lq,2023-05-16T05:20:47Z,2,Beautiful â¤ðŸŽ‰â¤,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@ratuadilFF,2023-05-15T01:04:09Z,0,Najis,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@patchoss,2023-05-14T14:01:20Z,4,Need so bad a version of this with Machine Create fron Venjent now,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@bluzrok-Oleg,2023-05-13T20:40:08Z,1,"Ð­Ñ‚Ð¾Ñ‚ ""Ð¿Ð°Ñ€ÐµÐ½ÑŒ""- Ñ‚Ð°Ð½Ñ†ÑƒÐµÑ‚ Ð»ÑƒÑ‡ÑˆÐµ Ð¼ÐµÐ½Ñ..",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@comptonxbeastjohn5505,2023-05-13T18:25:33Z,8,What da dog doing ðŸ˜‚ðŸ˜‚,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@womeesoxkwi2689,2023-05-13T05:42:18Z,5,Bro I swear why they have to dance on arena with what it seems like thicc ass glass and barriers. Like what? They could destroy something by dancing,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@karmen9526,2023-05-12T22:40:32Z,4,this is incredible,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@sarthak1705,2023-05-12T19:39:28Z,12,This is not scary. This is inspiring for me. This shows humans can make anything possible,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@romashka1977,2023-05-12T09:10:48Z,2,"Ð Ð°Ð· 20 ÑƒÐ¶Ðµ Ð¿Ð¾ÑÐ¼Ð¾Ñ‚Ñ€ÐµÐ»Ð° Ð¸ Ð½Ð¸ÐºÐ°Ðº Ð½Ðµ Ð¼Ð¾Ð³Ñƒ Ð¿Ð¾Ð½ÑÑ‚ÑŒ,ÑÑ‚Ð¾ Ð³Ñ€Ð°Ñ„Ð¸ÐºÐ° Ð¸Ð»Ð¸ Ð½Ð° ÑÐ°Ð¼Ð¾Ð¼ Ð´ÐµÐ»Ðµ Ñ€Ð¾Ð±Ð¾Ñ‚Ñ‹ Ð¾Ñ‚Ð¿Ð»ÑÑÑ‹Ð²Ð°ÑŽÑ‚)))) Ð•ÑÐ»Ð¸ ÑÑ‚Ð¾ Ñ€ÐµÐ°Ð»ÑŒÐ½Ð¾,Ñ‚Ð¾ ÑÐ¾Ð±Ð°Ñ‡ÐºÐ° Ð¿Ñ€Ð¾ÑÑ‚Ð¾ ÑÑƒÐ¿ÐµÑ€!)",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@Shaqwukong,2023-05-12T01:43:07Z,11,this is so fucked ðŸ˜±ðŸ˜­ destroy these things NOW,fn3KWM1kuAw,True,0,0,0,0,0,1,0
@Coco_bells,2023-05-11T22:28:15Z,4,No,fn3KWM1kuAw,True,0,0,0,0,0,1,0
@logan5girl405,2023-05-10T14:05:45Z,3,Your dance partner of the future,fn3KWM1kuAw,True,1,0,0,0,1,0,0
@aloishnilicka8995,2023-05-10T13:36:45Z,0,FUJ,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@jessediego4096,2023-05-10T03:08:12Z,6,Anyone here from Venjent's Create Machines?,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@Trashcan-Man,2023-05-09T01:18:32Z,14,Even robots can out dance me now.,fn3KWM1kuAw,True,1,0,0,0,1,0,0
@pchx8747,2023-05-08T22:28:31Z,3,Can't wait the party ðŸ˜…,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@JesusGarciaParrado,2023-05-08T21:51:02Z,2,ðŸ¤–,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@rbccstmrtn,2023-05-08T11:36:14Z,1,"How much longer before one of these can be tested for nursing and hospital level hands-on human ADL cares, please? 
I understand they are still quite dangerousâ€¦and maybe thatâ€™s an understatement.",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@s.foostenveld29,2023-05-08T08:27:36Z,11,Now this is scary!,fn3KWM1kuAw,True,0,0,0,0,0,1,0
@be5ter,2023-05-08T08:13:22Z,2,somebody call Connors,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@michaellohman2820,2023-05-07T04:30:27Z,11,i swear this looks like CGI. the movements look too human like and smooth and not jittery like i'd think a robot or machine would move. this is either scary good or cgi.,fn3KWM1kuAw,True,1,0,0,0,0,1,1
@marxtl3842,2023-05-06T19:13:51Z,1,Nice guys are definitely better than us.,fn3KWM1kuAw,True,1,1,0,0,1,0,0
@NCPlayTheGames,2023-05-06T17:21:01Z,4,"No se ustedes, pero yo pagarÃ­a lo que sea para verlos bailar en vivo y en directo..",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@Spekulatius1,2023-05-06T15:36:20Z,0,"Sollte so ein Roboter vielleicht auch wissen ob er ein Roboter oder ein PC ist ?

Und soll so ein Roboter dann auch den Menschen als Menschen oder als Menschliches Objekt vollstÃ¤ndig und optisch auch erkennen ?",fn3KWM1kuAw,True,1,0,0,0,1,0,0
@DrakanShields,2023-05-05T22:52:29Z,6,"Boston Dynamics, keep the good work",fn3KWM1kuAw,True,0,0,0,1,0,0,0
@Gavralini769,2023-05-04T18:49:19Z,6,"Ñ Ñ‚ÐµÐ¿ÐµÑ€ÑŒ Ð½Ðµ Ð¼Ð¾Ð³Ñƒ Ð½Ð°Ð·Ð²Ð°Ñ‚ÑŒ ÑÐµÐ±Ñ Ñ‚Ð°Ð½Ñ†ÑƒÑŽÑ‰Ð¸Ð¼ ÐºÐ°Ðº Ñ€Ð¾Ð±Ð¾Ñ‚, Ð¿Ð¾Ñ‚Ð¾Ð¼Ñƒ Ñ‡Ñ‚Ð¾ Ñ€Ð¾Ð±Ð¾Ñ‚Ñ‹ Ñ‚Ð°Ð½Ñ†ÑƒÑŽÑ‚ Ð»ÑƒÑ‡ÑˆÐµ Ð¼ÐµÐ½Ñ.",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@besiktasli9222,2023-05-04T18:44:18Z,0,My house blender can do more much,fn3KWM1kuAw,True,0,0,0,0,1,0,1
@akin242002,2023-05-04T17:08:48Z,0,No more left Shark coordination issues.,fn3KWM1kuAw,True,1,1,0,0,1,0,0
@thethqoqx5438,2023-05-04T15:26:59Z,2,CGI or real humanity destroyers? Who think bare gib thoth?,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@ScoutTF2,2023-05-04T15:23:59Z,1,"que te dejen por no saber bailar es triste, pero dejar a alguien porque no sepa bailar, es aun mas triste",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@alexp3752,2023-05-04T14:49:20Z,7,"It is amazing how far this technology has evolved.  Keep in mind, the mass of the robot is several feet higher than its feet and it is a bipod, two legs. Consider the amount of gyroscope controls it would require just to keep the thing vertically erect let alone semi-autonomous movements that would shift its center of gravity.  Personally, I find this drive toward robots very unsettling, unnerving and disturbing.  I am not in favor or robots at all except in repetitive manufacturing tasks.",fn3KWM1kuAw,True,0,1,1,0,0,1,0
@Td_Flyy,2023-05-04T04:07:05Z,14,"Honestly I understand why so many people think it's CGI. It looks so advanced that some people just can't accept it. But personally, and the many other people that agree with me, these robots ARE real. This billion dollar company isn't spending billions just to make some fancy CGI, it's all real.",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@drewo.127,2023-05-04T01:55:15Z,2,"GO HANDLE GO!!!

BREAK IT DOWN NOW!!!
OWWWW!!!",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@Robin35758,2023-05-03T22:37:21Z,3,A bit mechanical for my taste.,fn3KWM1kuAw,True,0,0,0,0,0,1,0
@GRAN_EME,2023-05-03T19:20:33Z,6,"hey you nailed it, if theres so many ppl saying its fake then the movement is natural enought congrats!",fn3KWM1kuAw,True,1,0,0,0,0,1,0
@W.451,2023-05-03T01:30:39Z,17,The comment section needs a MAJOR IQ shift upward. SHEESH.,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@mshoemaker11,2023-05-02T23:56:58Z,1,Fake as F@ck,fn3KWM1kuAw,True,0,0,0,0,1,0,1
@crackton19,2023-05-02T22:25:08Z,2,"This vid is not funny, neither is BD",fn3KWM1kuAw,True,0,0,0,0,0,1,0
@TEC-G,2023-05-02T15:21:58Z,4,"Looks pretty fake to me. 
Donâ€™t forget they lied about the moon landing too.",fn3KWM1kuAw,True,0,0,0,0,1,0,1
@telepheasa1,2023-05-02T08:49:16Z,1,Brilliant!  Love this â€¦ dose robots got soul!,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@Wacofungus,2023-05-01T21:34:03Z,2,I forgot about this song until watching this. Itâ€™s a good jam.,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@RachelPrior,2023-05-01T15:41:28Z,1,"You bad, bad boys.",fn3KWM1kuAw,True,0,0,0,0,0,0,0
@ArnoPlayzRoblox,2023-04-30T12:53:16Z,6,Me after breaking up with my ex and getting a new girlfriend who dumped me and finding my 1st ex,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@anthonysmies8570,2023-04-30T05:05:28Z,4,I just watched megan and I am terrified,fn3KWM1kuAw,True,1,1,1,0,0,1,0
@LordToxygene,2023-04-29T19:54:59Z,7,The robot doge did the best! Go robot doge...go!,fn3KWM1kuAw,True,0,0,0,1,0,0,0
@smittymcjob2582,2023-04-29T19:33:47Z,0,the reminds me of the jolly but macabre dancing on the cannibal Island before the cannibals ate the guests!,fn3KWM1kuAw,True,0,1,1,0,0,1,0
@smittymcjob2582,2023-04-29T19:32:35Z,5,Feels like CGI animation movies from the 90s!!!,fn3KWM1kuAw,True,0,0,0,0,1,0,1
@senfilatechnologies2938,2023-04-29T02:38:00Z,9,wish I can dance that well,fn3KWM1kuAw,True,1,0,0,0,1,0,0
@legionneji3981,2023-04-28T18:59:01Z,7,I want this dance on fortnite ðŸ˜­ðŸ˜­,fn3KWM1kuAw,True,0,0,0,0,0,0,0
@RealEagleScout,2023-12-01T12:48:52Z,0,"Bustin a move, like Gregory Hines, or.. Melody Akami of Dance Fit?",fn3KWM1kuAw,True,0,1,0,1,0,0,
@juliemccannon2908,2023-12-01T10:06:51Z,1,I wish I could afford a Spot. I would love to navigate him in a dog park. Ha!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@c431inf,2023-12-01T01:25:59Z,1,Amazing and disturbing,fn3KWM1kuAw,True,0,0,0,1,0,1,
@johnluber9957,2023-11-30T20:47:03Z,3,"as far as I can tell, i see three outcomes.

we watch this in a distopian future and say, damn

we officially have no more need for humans, as the robots can now dance

or

the parties of the future will be wild.",fn3KWM1kuAw,True,0,1,1,1,0,1,
@wades_world22,2023-11-30T18:28:57Z,1,just incredible,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-eg7hb7od2v,2023-11-30T17:56:54Z,0,"ÐÑƒ, Ð²Ð¾Ñ‚  Ð¸ Ð°Ñ€Ñ‚Ð¸ÑÑ‚Ð¾Ð² Ð½Ðµ Ð½Ð°Ð´Ð¾.",fn3KWM1kuAw,True,0,0,0,0,0,0,
@harishpadale,2023-11-30T04:42:44Z,1,"SCIENCE START DO NOT THINK OFF Countries RELATED WITH India ( Bharat ) , Europe ( Vatican City ) , USA ( America ) INCLUDING IT SELF .
THEY ARE FREE EATER'S SCIENCE START âœ… ðŸ”™ðŸ“šðŸ˜¢ðŸ˜… ðŸ˜µâ€ðŸ’«",fn3KWM1kuAw,True,0,0,0,0,0,0,
@ivabuckley-wn6ig,2023-11-29T22:16:13Z,0,"Amazing, can I have one â˜ï¸ lol",fn3KWM1kuAw,True,0,0,1,1,0,0,
@CSGdesign01,2023-11-29T10:43:28Z,3,Not long now....,fn3KWM1kuAw,True,0,0,0,0,0,0,
@lucianene7741,2023-11-28T22:20:33Z,2,Can you make a robot play guitar?,fn3KWM1kuAw,True,0,0,0,0,1,0,
@moonshade99,2023-11-28T15:43:52Z,4,I would love to live in world with these guys,fn3KWM1kuAw,True,0,1,1,1,0,0,
@barbaradinter393,2023-11-28T13:00:59Z,4,Can I have the yellow cutieâ¤â¤â¤â¤ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸŽ‰,fn3KWM1kuAw,True,0,1,1,1,0,0,
@M10158,2023-11-28T08:21:17Z,1,nice presentation with this video I love robot's!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@mikea1157,2023-11-27T21:09:32Z,1,Watching in person is probably a bit awkward since the robots don't need the music... just watching some robots dancing to nothing..,fn3KWM1kuAw,True,0,0,0,0,1,0,
@TheAwGooner,2023-11-27T20:27:37Z,8,"1980s: â€œhey looking Iâ€™m doing the robot!â€
2020s: *robots doing the human*",fn3KWM1kuAw,True,0,0,0,0,1,0,
@technicaldifficulties2522,2023-11-27T20:19:01Z,1,Gotta love CGI...,fn3KWM1kuAw,True,0,0,0,0,0,0,
@georgegf6444,2023-11-27T19:58:59Z,0,"This is so smooth, it's as if animated",fn3KWM1kuAw,True,0,0,0,0,1,0,
@jeremymacdonald6687,2023-11-27T09:48:28Z,6,This is what happens when nerds get bored,fn3KWM1kuAw,True,0,0,0,0,1,0,
@Gary-zs4cv,2023-11-26T19:47:29Z,1,Fantastic !  Waiting for a Ginger and Mary Ann.  Getting old... please hurry.  ; ),fn3KWM1kuAw,True,1,1,1,1,0,0,
@brianstelter7067,2023-11-26T14:58:54Z,4,Remember when you thought the movie I ROBOT was just a dream...Remember.,fn3KWM1kuAw,True,1,1,1,0,0,1,
@AGamerNamedSky,2023-11-26T10:09:06Z,15,this video fucks with my mind it draws the line between what i believe is real and what i believe is CGI,fn3KWM1kuAw,True,0,0,0,0,0,0,
@deweywallace6314,2023-11-26T06:15:57Z,2,"I don't know why, but it is so horrifying to see robots have this skill level.",fn3KWM1kuAw,True,0,1,0,0,1,0,
@user-vv3tc7yk7f,2023-11-25T20:04:39Z,1,Nice.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@tv6037,2023-11-25T00:15:09Z,1,Wow~~~ amazing~~~~,fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-eh8fk3zw1r,2023-11-24T22:20:36Z,2,I LOVE DARPA!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@patrickwalsh4615,2023-11-24T14:46:26Z,2,To answer the original question: NO,fn3KWM1kuAw,True,0,0,0,0,0,0,
@LVOskarliNE,2023-11-24T13:16:01Z,4,Celebration video ai will play for all of the left humans when they take over the world,fn3KWM1kuAw,True,1,1,1,0,1,0,
@DB4Life470,2023-11-24T06:44:46Z,4,its 2023 is it still funny ? :),fn3KWM1kuAw,True,0,0,0,0,0,0,
@Krmiby,2023-11-24T04:41:53Z,4,Cute,fn3KWM1kuAw,True,0,0,0,1,0,0,
@deborahsmylie-hi1xe,2023-11-24T04:09:43Z,1,I'd love to see Atlas dance to Smokey Robinson's going to a go go,fn3KWM1kuAw,True,0,1,1,1,0,0,
@NicolasBonnet-wv3jb,2023-11-24T03:23:59Z,0,ouhhh! ouhh !!!ðŸ˜‚ðŸ˜‚ðŸ˜‚,fn3KWM1kuAw,True,0,0,0,0,0,0,
@larrycarney1437,2023-11-23T23:14:12Z,3,Damn robots got some moves,fn3KWM1kuAw,True,0,0,1,1,0,0,
@caxafe,2023-11-23T19:24:47Z,0,"Want to do something well, leave it to the robots.",fn3KWM1kuAw,True,0,1,1,0,1,0,
@helperstands5671,2023-11-23T05:38:44Z,2,"Esto no es real , hasta cuando van abrir los ojos",fn3KWM1kuAw,True,0,0,0,0,0,0,
@deborahsmylie-hi1xe,2023-11-22T22:47:14Z,5,I'll pick him up at 8! Bahahaha!,fn3KWM1kuAw,True,0,1,1,1,0,0,
@deborahsmylie-hi1xe,2023-11-22T21:40:40Z,5,These bots dance better than any man I've danced with! Hahaha!,fn3KWM1kuAw,True,0,1,1,1,0,0,
@deborahsmylie-hi1xe,2023-11-22T20:09:14Z,0,Wow!!! So cool!!!!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@Strawberry-vt9xo,2023-11-22T16:17:28Z,0,"Iâ€™m not even scared, I just am really happy to see that humanity was able to re-create a classic in such a different medium",fn3KWM1kuAw,True,0,0,0,1,0,0,
@smolphoenix8942,2023-11-21T21:04:22Z,4,When a robot has better dance skills than you,fn3KWM1kuAw,True,0,1,1,0,1,0,
@josephrodriguez2780,2023-11-20T15:15:29Z,6,It's actually very satisfying and enjoyable.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@charliecook-pt6gu,2023-11-20T14:46:00Z,6,only another 1000 years before we get commercial robots,fn3KWM1kuAw,True,0,0,0,0,1,0,
@pitduck7499,2023-11-20T11:48:51Z,7,Fucking horrifying...,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-mw2wq5vk9y,2023-11-19T19:25:28Z,4,ÐšÑ€Ð°ÑÑƒÐ½Ñ‡Ð¸ÐºÐ¸â¤,fn3KWM1kuAw,True,0,0,0,0,0,0,
@JoysLogik,2023-11-19T12:58:29Z,2,Their knees are better than mine,fn3KWM1kuAw,True,0,0,0,0,1,0,
@timbilke9361,2023-11-18T15:32:55Z,1,"This is f@ke. They are paid actors. However, amazing!",fn3KWM1kuAw,True,0,0,0,0,0,0,
@irelgasteiondo767,2023-11-18T12:59:58Z,3,"Â¡QuÃ© bonito es verles bailando!....antes de firmar contratos con ministerios de ""defensa"", pero...Â¿Alguien se para a pensar que harÃ¡n con los humanos en campos de exterminio, como palestina?",fn3KWM1kuAw,True,0,0,0,0,0,0,
@mattw3606,2023-11-17T13:36:07Z,3,I love technology,fn3KWM1kuAw,True,0,0,0,1,0,0,
@eileenbradley4926,2023-11-17T09:02:14Z,6,Seriously the best thing I have watched in years.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@adoboflakes8473,2023-11-16T12:27:14Z,15,"They should release a bts with some of the fails. The reason some people think it's fake is because it's almost flawless. Also because they aren't used to seeing machines move with this much fluidity. Show them the trials and errors from beforehand and the naysayers will pipe down. Also BD has been working on these things for decades, y'all should be happy they've come this far. I don't get the negativity and disbelief. If phones and computers can advance so much in 20 years then these things shouldn't be that much of a surprise.",fn3KWM1kuAw,True,0,0,0,1,0,0,
@error-bunny4044,2023-11-16T03:43:43Z,0,"I love that they program theses robots to dance,I find it so cute and the robot dog using it's claw to puppet the words ""do you love me?"" Is amazing. 
I love robots.",fn3KWM1kuAw,True,0,0,0,1,0,0,
@hugohugo4337,2023-11-16T01:16:18Z,7,I feel sorry for the people who think this is not real* ðŸ˜‚,fn3KWM1kuAw,True,0,0,0,0,1,0,
@tejsinghrawat7621,2023-11-16T00:16:29Z,2,"Sound, music, singer voice are very very super amazing, once and more time I see,like these robot dance",fn3KWM1kuAw,True,0,0,0,0,1,0,
@theflipper8720,2023-11-15T17:44:00Z,4,He got better moves than me,fn3KWM1kuAw,True,0,0,0,0,1,0,
@Kaisaris,2023-11-15T14:28:30Z,2,este weon baila mejor que yo :O,fn3KWM1kuAw,True,0,0,0,0,0,0,
@billienomates1606,2023-11-15T10:23:53Z,4,"I am just waiting for our glorious politicians to allow A.I., sometime in the future, to give full control over to A.I. and then request it to sort out the problems on Earth. Then see their surprise when the A.I. eradicates all humans from the planets surface. Because it identifies the human race in the same way we see a cancer sweeping through a body.",fn3KWM1kuAw,True,0,0,1,1,0,0,
@KartikPatel-nt4ff,2023-11-14T13:07:44Z,0,ðŸ˜®ðŸ˜®ðŸ˜®ðŸ˜…ðŸ˜…ðŸ˜®,fn3KWM1kuAw,True,0,0,0,0,0,0,
@liquidfire9620,2023-11-14T10:58:50Z,2,Robots got better moves then me,fn3KWM1kuAw,True,0,0,0,0,1,0,
@tejsinghrawat7621,2023-11-14T08:58:29Z,1,Fantastic,fn3KWM1kuAw,True,0,0,0,1,0,0,
@rihotiivel9432,2023-11-13T14:19:42Z,14,Those who are saying it is fake - look at the glass reflection 0:52 and those robots seem to be quite heavy because the glass walls are shivering when they jump. Also on the second floor some guy is enjoying the robots perfomance.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@jakedhale,2023-11-12T21:40:30Z,13,"I love to watch all the dumb people cope and say that this is fake, smh",fn3KWM1kuAw,True,0,0,0,0,1,0,
@newstalktv828,2023-11-12T10:35:56Z,3,"ë§¨ë‚  ì¶¤ë§Œ ì¶œê²ƒì¸ê°€? ì´ì œ ì†ê°€ë½ë„ ë§Œë“¤ê³  ì–¼êµ´ë„ ë§Œë“¤ê³  ì§„ì§œ ë¡œë´‡ìœ¼ë¡œ ê°€ì•¼ì§€
ê±°ê¸°ì— ì¸ê³µì§€ëŠ¥ê¹Œì§€ ë§Œë“¤ì–´ì•¼ í• ë“¯í•œë° ,,,,ë§¨ë‚  ì¶¤ë§Œ ì¶°",fn3KWM1kuAw,True,0,0,0,0,0,0,
@arsnakehert,2023-11-12T03:54:30Z,13,What a time to be alive,fn3KWM1kuAw,True,0,0,0,0,1,0,
@ComradeM,2023-11-10T12:29:43Z,17,When a robot dances better than me,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-dv8mq1gf5w,2023-11-10T04:56:29Z,16,This is perverse .... Soon we will be hunted by these damn things . It's a  new world order don't you know .    PK,fn3KWM1kuAw,True,1,1,1,0,0,1,
@fabiomagheri8272,2023-11-09T21:31:12Z,1,Meraviglioso â¤,fn3KWM1kuAw,True,0,0,0,0,0,0,
@HazardCirnoOfficial,2023-11-09T09:04:14Z,5,Termination got me like,fn3KWM1kuAw,True,0,0,0,0,0,1,
@AndrewCengiz,2023-11-08T17:12:56Z,9,Now just add ai that has been created by ai using quantum computers,fn3KWM1kuAw,True,0,0,0,0,1,0,
@gamepool8517,2023-11-08T16:27:12Z,11,Dancing on their way to take over humans and we find it funnyðŸ˜¢,fn3KWM1kuAw,True,1,1,1,0,0,1,
@conner482,2023-11-08T13:46:51Z,8,POV: the rich kids project,fn3KWM1kuAw,True,0,0,0,0,1,0,
@sterlingenglish271,2023-11-08T10:30:34Z,2,"It's crazy people are so lazy they are like I want them to do my chores what bunch of lazy f we have in this world today like what are you going to do in life , some people are like they are gonna do shit jobs no they are gonna do all the jobs ,you don't have to pay them.",fn3KWM1kuAw,True,0,0,1,0,1,0,
@rodrigoavalos3656,2023-11-07T07:06:52Z,2,I feel sorry for people who think this is real ðŸ˜…,fn3KWM1kuAw,True,0,0,0,0,0,0,
@camdenmcandrews,2023-11-06T20:29:58Z,12,"Three years later, this is still a paragon of awesomeness!",fn3KWM1kuAw,True,0,0,0,1,0,0,
@Halle01,2023-11-06T18:33:21Z,3,Das muss vernichtet werden bevor es uns vernichtet.,fn3KWM1kuAw,True,0,1,1,0,0,1,
@apojoga,2023-11-06T18:26:46Z,6,This is what history in the making looks like.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@kabukijoe99,2023-11-06T14:19:19Z,3,hello from Ukraine. You are geniuses!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@sonolosennn,2023-11-06T05:31:39Z,2,Xin Chao,fn3KWM1kuAw,True,0,0,0,0,0,0,
@mike11986,2023-11-06T00:47:09Z,9,The first time I saw this I thought I was looking at a CG video.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-ih2sk1qp5s,2023-11-05T20:05:06Z,2,"Thats frightenining imagine them controlled by a psychopath, we all know who",fn3KWM1kuAw,True,0,1,0,0,0,1,
@barbarapeterson3637,2023-11-05T19:05:57Z,2,â¤ lovingðŸŽ‰youâ¤always ðŸŽ‰ Atlasâ¤â¤â¤ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚â¤ðŸŽ‰,fn3KWM1kuAw,True,0,0,0,1,0,0,
